CASE_STATUS,AGENT_POC_EMP_REP_BY_AGENT,SOC_CODE,NAICS_CODE,NBR_WORKERS_REQUESTED,FULL_TIME_POSITION,NATURE_OF_TEMPORARY_NEED,BASIC_NUMBER_OF_HOURS,BASIC_RATE_OF_PAY,SUPERVISE_HOW_MANY,EDUCATION_LEVEL,NUM_OF_MONTHS_TRAINING,EMP_EXP_NUM_MONTHS,SWA_NAME,AGENT_ATTORNEY_CITY,WORKSITE_CITY,AGENT_ATTORNEY_STATE,WORKSITE_STATE,HOURLY_WORK_SCHEDULE_AM,HOURLY_WORK_SCHEDULE_PM,OVERTIME_RATE_FROM,OVERTIME_RATE_TO
1,1,35,71,3,1,seasonal,40.0,10.62,0.0,none,0.0,0.0,0,harlingen,pasadena,texas,california,13:00:00,22:00:00,0.0,0.0
1,1,37,56,12,1,peakload,40.0,12.56,0.0,none,0.0,0.0,0,austin,nashville,texas,tennessee,07:00:00,16:00:00,18.84,18.84
1,1,35,72,20,1,seasonal,35.0,10.27,0.0,none,0.0,12.0,0,miami,monkey island,florida,oklahoma,07:00:00,14:30:00,15.41,15.41
1,1,49,56,6,1,peakload,35.0,13.44,0.0,none,0.0,3.0,0,richmond,charlottesville,virginia,virginia,08:00:00,17:00:00,20.16,20.16
1,1,35,72,12,1,peakload,36.0,11.26,0.0,none,0.0,3.0,0,richmond,manahawkin,virginia,new jersey,08:00:00,16:00:00,16.89,16.89
1,1,37,56,1,1,seasonal,35.0,14.73,0.0,none,0.0,3.0,0,richmond,keymar,virginia,maryland,08:00:00,18:00:00,22.1,22.1
1,1,35,72,15,1,seasonal,36.0,11.26,0.0,none,0.0,3.0,0,richmond,beach haven,virginia,new jersey,10:00:00,16:00:00,16.89,16.89
1,1,37,56,20,1,seasonal,35.0,14.32,0.0,none,0.0,3.0,0,richmond,ashland,virginia,virginia,07:30:00,16:00:00,21.48,21.48
1,1,37,56,10,1,seasonal,35.0,12.46,0.0,none,0.0,3.0,0,richmond,norfolk,virginia,virginia,07:00:00,16:00:00,18.69,18.69
1,1,39,71,36,1,seasonal,40.0,11.0,0.0,none,0.0,0.0,0,cherry hill,sun city,new jersey,arizona,09:00:00,22:00:00,16.5,21.47
1,1,47,23,7,1,peakload,40.0,18.31,0.0,none,0.0,3.0,0,hudson,magna,new york,utah,08:00:00,16:30:00,0.0,0.0
1,1,37,56,9,1,seasonal,40.0,14.52,0.0,none,0.0,0.0,0,dallas,florissant,texas,missouri,06:30:00,15:30:00,21.78,21.78
1,1,37,56,7,1,peakload,40.0,14.32,0.0,none,0.0,0.0,0,dallas,fort lee,texas,virginia,07:00:00,16:00:00,21.48,21.48
1,1,47,42,6,1,peakload,40.0,13.85,0.0,none,0.0,0.0,0,dallas,baton rouge,texas,louisiana,06:00:00,15:00:00,20.78,20.78
1,1,37,56,17,1,peakload,40.0,12.35,0.0,none,0.0,0.0,0,dallas,shreveport,texas,louisiana,07:00:00,16:00:00,18.53,18.53
1,1,53,21,55,1,seasonal,40.0,12.8,0.0,none,0.0,0.0,0,dallas,oakley,texas,idaho,08:00:00,17:00:00,0.0,0.0
1,1,37,56,12,1,seasonal,40.0,14.64,0.0,none,0.0,0.0,0,dallas,cockeysville,texas,maryland,07:00:00,16:00:00,21.96,21.96
1,1,37,56,16,1,seasonal,40.0,13.72,0.0,none,0.0,0.0,0,dallas,roseville,texas,michigan,07:00:00,16:00:00,20.58,20.58
1,1,37,56,12,1,peakload,40.0,13.94,0.0,none,0.0,0.0,0,dallas,aledo,texas,texas,07:30:00,16:30:00,20.91,20.91
0,1,47,42,15,1,peakload,35.0,22.4,0.0,none,0.0,3.0,0,dallas,keller,texas,texas,07:00:00,16:00:00,33.6,33.6
1,1,37,56,23,1,seasonal,40.0,13.7,0.0,none,0.0,0.0,0,dallas,north royalton,texas,ohio,08:00:00,17:00:00,20.55,20.55
1,1,37,56,10,1,peakload,40.0,13.42,0.0,none,0.0,0.0,0,dallas,baton rouge,texas,louisiana,07:00:00,16:00:00,20.13,20.13
1,1,37,56,18,1,seasonal,40.0,13.36,0.0,none,0.0,0.0,0,dallas,columbia,texas,missouri,07:00:00,16:00:00,20.04,20.04
1,1,37,53,8,1,seasonal,40.0,14.52,0.0,none,0.0,0.0,0,dallas,st. louis,texas,missouri,07:30:00,16:30:00,21.78,21.78
1,1,37,56,15,1,seasonal,40.0,14.04,0.0,none,0.0,0.0,0,dallas,chesapeake city,texas,maryland,07:00:00,16:00:00,21.06,21.06
1,1,47,23,25,1,seasonal,40.0,15.86,0.0,none,0.0,3.0,0,ames,aberdeen,iowa,south dakota,07:00:00,18:00:00,23.79,23.79
0,1,47,23,5,1,peakload,40.0,16.66,0.0,none,0.0,1.0,0,pleasant grove,salt lake city,utah,utah,07:00:00,17:00:00,25.0,25.0
1,1,35,72,3,1,seasonal,40.0,16.76,0.0,none,0.0,0.0,0,yarmouth port,nantucket,massachusetts,massachusetts,07:00:00,15:00:00,25.14,25.14
1,0,45,11,2,1,seasonal,40.0,10.24,0.0,none,0.0,0.0,0,no attorney representation,palacios,no attorney representation,texas,08:00:00,18:00:00,15.36,15.36
0,1,35,44,7,1,peakload,40.0,14.24,0.0,high school/ged ,0.0,0.0,0,boston,allston,massachusetts,massachusetts,12:00:00,20:00:00,0.0,0.0
0,1,47,23,60,1,peakload,40.0,14.01,0.0,none,0.0,3.0,0,phoenix,phoenix,arizona,arizona,06:00:00,14:30:00,21.02,21.02
1,1,37,56,12,1,peakload,40.0,13.23,0.0,none,0.0,3.0,0,phoenix,chandler,arizona,arizona,06:00:00,14:30:00,19.85,19.85
1,1,37,56,5,1,seasonal,40.0,13.94,0.0,none,0.0,2.0,0,west lake hills,crawford,texas,texas,06:00:00,16:30:00,20.91,20.91
1,1,35,72,6,1,seasonal,35.0,13.08,0.0,none,0.0,0.0,0,yarmouth port,brewster,massachusetts,massachusetts,09:00:00,17:00:00,0.0,0.0
1,1,43,72,24,1,peakload,40.0,11.0,0.0,none,0.0,0.0,0,bloomfield hills,mackinaw city,michigan,michigan,07:00:00,12:30:00,16.5,16.5
1,1,37,72,39,1,peakload,37.0,11.0,0.0,none,0.0,0.0,0,bloomfield hills,mackinaw city,michigan,michigan,09:30:00,12:30:00,16.5,16.5
1,1,39,71,8,1,seasonal,40.0,13.68,0.0,none,0.0,1.0,0,norman,laurel,oklahoma,maryland,05:00:00,17:00:00,20.52,20.52
1,1,37,56,4,1,seasonal,40.0,16.81,0.0,none,0.0,0.0,0,jensen beach,hampton bays,florida,new york,08:00:00,16:00:00,25.22,28.5
0,0,29,71,1,0,seasonal,35.0,19000.0,2.0,none,0.0,0.0,0,no attorney representation,high point,no attorney representation,north carolina,16:00:00,22:00:00,0.0,0.0
1,1,37,72,14,1,peakload,35.0,11.56,0.0,none,0.0,3.0,0,glen allen,portland,virginia,maine,08:00:00,23:00:00,17.34,17.34
1,1,39,71,12,1,peakload,40.0,13.05,0.0,none,0.0,1.0,0,new york,elmont,new york,new york,05:00:00,11:00:00,19.58,19.58
1,1,37,56,40,1,seasonal,40.0,14.24,0.0,none,0.0,0.0,0,albany,atlanta,new york,georgia,07:00:00,17:30:00,21.36,21.36
1,1,37,56,5,1,seasonal,40.0,14.52,0.0,none,0.0,0.0,0,westbury,st charles,new york,missouri,08:00:00,16:00:00,21.78,21.78
1,1,37,56,40,1,seasonal,40.0,14.75,0.0,none,0.0,0.0,0,westbury,lee's summit,new york,missouri,08:00:00,16:00:00,22.13,22.13
1,1,37,56,10,1,seasonal,40.0,13.91,0.0,none,0.0,0.0,0,westbury,middletown,new york,ohio,08:00:00,16:00:00,20.87,20.87
1,1,47,23,4,1,seasonal,40.0,17.43,0.0,none,0.0,0.0,0,windsor,sedalia,colorado,colorado,06:00:00,16:00:00,26.15,26.15
1,1,47,23,12,1,seasonal,40.0,14.13,0.0,none,0.0,0.0,0,albany,falconer,new york,new york,07:00:00,15:30:00,21.2,21.2
1,1,37,56,8,1,seasonal,40.0,16.35,0.0,none,0.0,0.0,0,westbury,east quogue,new york,new york,08:00:00,16:00:00,24.53,24.53
1,1,35,33,3,1,seasonal,40.0,13.0,0.0,none,0.0,3.0,0,westbury,ogunquit,new york,maine,11:00:00,23:00:00,19.5,19.5
0,0,43,72,1,1,intermittent,32.0,12.0,0.0,bachelor's,0.0,24.0,0,no attorney representation,new orleans,no attorney representation,louisiana,08:00:00,16:30:00,0.0,0.0
1,0,37,56,8,1,peakload,40.0,15.35,0.0,none,0.0,0.0,0,no attorney representation,west chester,no attorney representation,pennsylvania,07:00:00,16:00:00,0.0,0.0
1,1,37,72,10,1,seasonal,35.0,11.39,0.0,none,0.0,0.0,0,portland,bar harbor,maine,maine,08:00:00,16:00:00,0.0,0.0
0,0,35,72,2,1,seasonal,40.0,9.69,0.0,none,0.0,0.0,0,no attorney representation,saint augustine,no attorney representation,florida,05:30:00,13:30:00,0.0,0.0
1,1,37,56,20,1,seasonal,40.0,13.52,0.0,none,0.0,1.0,0,pleasant grove,lehi,utah,utah,07:00:00,15:30:00,20.28,20.28
1,1,53,49,12,1,peakload,40.0,15.03,0.0,none,0.0,0.0,0,cherry hill,woodbridge,new jersey,virginia,06:45:00,17:00:00,22.55,22.55
1,1,37,56,4,1,seasonal,40.0,13.68,0.0,none,0.0,3.0,0,pleasant grove,sandy,utah,utah,07:00:00,15:30:00,20.53,20.53
1,1,37,56,6,1,seasonal,40.0,13.68,0.0,none,0.0,1.0,0,pleasant grove,sandy,utah,utah,07:00:00,15:30:00,20.52,20.52
1,1,37,23,4,1,peakload,40.0,13.94,0.0,none,0.0,0.0,0,austin,anna,texas,texas,08:00:00,17:00:00,20.91,20.91
0,0,47,23,20,1,peakload,40.0,14.61,0.0,none,0.0,3.0,0,no attorney representation,bel aire,no attorney representation,kansas,07:00:00,15:00:00,21.92,21.92
1,1,37,23,15,1,peakload,40.0,12.95,0.0,none,0.0,6.0,0,austin,tulsa,texas,oklahoma,08:00:00,17:00:00,19.43,30.0
1,1,35,72,16,1,peakload,35.0,12.37,0.0,none,0.0,3.0,0,glen allen,provincetown,virginia,massachusetts,06:00:00,23:00:00,18.56,18.56
1,1,37,56,40,1,seasonal,40.0,16.06,0.0,none,0.0,0.0,0,albany,rocklin,new york,california,06:00:00,14:30:00,24.09,24.09
0,1,47,23,30,1,peakload,40.0,13.11,0.0,none,0.0,0.0,0,austin,round rock,texas,texas,08:00:00,17:00:00,19.67,19.67
1,1,37,72,12,1,peakload,35.0,14.79,0.0,none,0.0,0.0,0,frisco,st. michaels,texas,maryland,06:30:00,15:00:00,22.19,22.19
1,1,37,56,5,1,peakload,40.0,13.94,0.0,none,0.0,3.0,0,austin,dallas,texas,texas,08:00:00,16:30:00,20.91,20.91
1,1,37,56,15,1,peakload,40.0,14.24,0.0,none,0.0,0.0,0,austin,lawrenceville,texas,georgia,06:00:00,14:30:00,21.36,21.36
1,1,37,56,12,1,peakload,40.0,15.73,0.0,none,0.0,0.0,0,austin,berthoud,texas,colorado,08:00:00,17:00:00,23.6,23.6
1,1,37,72,11,1,peakload,35.0,11.71,0.0,none,0.0,0.0,0,cherry hill,kittery,new jersey,maine,08:00:00,19:00:00,17.57,17.57
1,1,37,56,13,1,peakload,40.0,13.44,0.0,none,0.0,1.0,0,austin,utopia,texas,texas,08:00:00,17:00:00,20.16,20.16
1,1,37,56,10,1,peakload,40.0,13.91,0.0,none,0.0,0.0,0,austin,georgetown,texas,texas,08:00:00,17:00:00,20.87,20.87
1,1,37,56,15,1,peakload,40.0,13.96,0.0,none,0.0,0.0,0,norcross,flowery branch,georgia,georgia,08:00:00,17:00:00,0.0,0.0
1,1,37,56,35,1,peakload,40.0,13.44,0.0,none,0.0,1.0,0,austin,houston,texas,texas,06:00:00,15:00:00,20.16,20.16
1,1,37,21,4,1,peakload,40.0,12.81,0.0,none,0.0,0.0,0,mcminnville,morrison,tennessee,tennessee,07:00:00,16:00:00,19.22,19.22
1,1,37,56,20,1,seasonal,40.0,15.96,0.0,none,0.0,0.0,0,cherry hill,york,new jersey,maine,09:00:00,17:00:00,23.94,23.94
1,1,35,71,19,1,seasonal,40.0,348.0,0.0,none,0.0,0.0,0,harlingen,chardon,texas,ohio,13:00:00,22:00:00,0.0,0.0
1,0,37,54,105,1,seasonal,35.0,13.68,0.0,none,0.0,1.0,0,no attorney representation,american fork,no attorney representation,utah,08:00:00,15:30:00,20.52,20.52
1,1,37,56,28,1,peakload,40.0,12.9,0.0,none,0.0,6.0,0,austin,mt. pleasant,texas,south carolina,08:00:00,17:00:00,19.35,19.35
1,1,37,56,20,1,seasonal,35.0,12.46,0.0,none,0.0,3.0,0,richmond,portsmouth,virginia,virginia,07:00:00,18:00:00,18.69,18.69
1,1,37,56,40,1,seasonal,35.0,15.17,0.0,none,0.0,3.0,0,richmond,denver,virginia,colorado,06:45:00,15:15:00,22.76,22.76
1,1,35,72,10,1,peakload,35.0,9.06,0.0,none,0.0,12.0,0,miami,monkey island,florida,oklahoma,07:00:00,14:30:00,13.59,13.59
0,0,53,23,12,1,peakload,40.0,13.83,0.0,high school/ged ,0.0,0.0,0,no attorney representation,downers grove,no attorney representation,illinois,06:00:00,14:00:00,0.0,0.0
1,1,37,56,6,1,peakload,35.0,14.32,0.0,none,0.0,3.0,0,richmond,ashland,virginia,virginia,07:30:00,18:00:00,21.48,21.48
1,1,37,56,30,1,seasonal,40.0,15.35,0.0,none,0.0,0.0,0,dallas,glenmoore,texas,pennsylvania,07:00:00,16:00:00,22.03,22.03
1,1,47,23,15,1,seasonal,40.0,12.16,0.0,none,0.0,2.0,0,hudson,lawrenceville,new york,georgia,08:00:00,18:00:00,18.24,18.24
1,1,37,56,5,1,seasonal,40.0,13.94,0.0,none,0.0,2.0,0,hudson,lewisville,new york,texas,07:30:00,15:30:00,0.0,0.0
1,1,37,56,12,1,seasonal,40.0,13.72,0.0,none,0.0,3.0,0,dallas,clinton township,texas,michigan,08:00:00,17:00:00,0.0,0.0
1,1,37,56,10,1,peakload,40.0,13.96,0.0,none,0.0,0.0,0,dallas,lake charles,texas,louisiana,06:00:00,14:30:00,20.94,20.94
1,1,37,56,30,1,peakload,40.0,13.3,0.0,none,0.0,0.0,0,dallas,amarillo,texas,texas,07:00:00,16:00:00,19.95,19.95
1,1,37,71,8,1,peakload,40.0,13.78,0.0,none,0.0,0.0,0,dallas,presto,texas,pennsylvania,06:00:00,14:30:00,20.67,20.67
0,0,37,56,10,1,peakload,35.0,13.42,0.0,none,0.0,0.0,0,no attorney representation,baton rouge,no attorney representation,louisiana,06:30:00,15:00:00,20.13,20.13
1,1,47,23,6,1,peakload,40.0,14.22,0.0,none,0.0,2.0,0,hudson,balch springs,new york,texas,07:30:00,16:30:00,0.0,0.0
1,1,35,72,5,1,seasonal,40.0,12.37,0.0,none,0.0,0.0,0,south yarmouth,nantucket,massachusetts,massachusetts,15:00:00,23:00:00,0.0,0.0
1,1,37,56,10,1,peakload,40.0,13.97,0.0,none,0.0,0.0,0,phoenix,prescott valley,arizona,arizona,07:00:00,15:30:00,20.96,20.96
0,1,53,48,3,1,seasonal,40.0,18.0,0.0,none,0.0,6.0,0,mcallen,mercedes,texas,texas,08:00:00,16:00:00,0.0,0.0
0,1,47,23,50,1,peakload,40.0,15.81,0.0,none,0.0,3.0,0,phoenix,phoenix,arizona,arizona,06:00:00,14:30:00,23.72,23.72
1,1,37,56,6,1,seasonal,40.0,12.54,0.0,none,0.0,3.0,0,austin,college station,texas,texas,07:00:00,16:00:00,0.0,0.0
1,1,37,56,12,1,peakload,40.0,13.02,0.0,none,0.0,3.0,0,phoenix,bulverde,arizona,texas,07:00:00,15:30:00,19.53,19.53
0,1,35,44,7,1,peakload,40.0,14.24,0.0,high school/ged ,0.0,0.0,0,boston,framigham,massachusetts,massachusetts,12:00:00,20:00:00,0.0,0.0
0,1,53,21,30,1,peakload,40.0,12.88,0.0,none,0.0,0.0,0,austin,florence,texas,texas,08:00:00,17:00:00,19.32,20.25
1,1,37,62,6,1,seasonal,40.0,15.24,0.0,none,0.0,0.0,0,south yarmouth,nantucket,massachusetts,massachusetts,08:00:00,16:00:00,0.0,0.0
1,1,37,56,30,1,peakload,40.0,15.17,0.0,none,0.0,3.0,0,phoenix,littleton,arizona,colorado,06:00:00,14:30:00,22.76,22.76
1,1,39,71,12,1,seasonal,40.0,376.0,0.0,none,0.0,0.0,0,harlingen,bridger,texas,montana,13:00:00,22:00:00,0.0,0.0
1,1,37,81,14,1,peakload,40.0,18.2,0.0,none,0.0,0.0,0,yarmouth port,harwich,massachusetts,massachusetts,08:00:00,16:00:00,27.3,27.3
1,1,37,72,8,1,peakload,35.0,14.58,0.0,none,0.0,0.0,0,yarmouth port,chatham,massachusetts,massachusetts,08:00:00,16:00:00,21.87,21.87
1,1,37,72,6,1,seasonal,36.0,14.58,0.0,none,0.0,0.0,0,yarmouth port,chatham,massachusetts,massachusetts,09:00:00,15:00:00,21.87,21.87
1,1,35,72,9,1,peakload,35.0,15.17,0.0,none,0.0,0.0,0,yarmouth port,north eastham,massachusetts,massachusetts,06:00:00,14:00:00,22.76,22.76
1,1,35,44,8,1,seasonal,40.0,13.75,0.0,none,0.0,0.0,0,south yarmouth,nantucket,massachusetts,massachusetts,10:00:00,18:00:00,0.0,0.0
1,1,37,72,22,1,seasonal,35.0,10.75,0.0,none,0.0,0.0,0,bloomfield hills,mackinac island,michigan,michigan,08:00:00,16:00:00,16.13,16.13
1,1,49,23,3,1,seasonal,40.0,13.68,0.0,none,0.0,0.0,0,coeur d'alene,st. louis,idaho,missouri,07:00:00,16:30:00,20.52,20.52
1,1,35,72,6,0,seasonal,35.0,10.0,0.0,none,0.0,0.0,0,bloomfield hills,mackinac island,michigan,michigan,08:00:00,16:00:00,15.0,15.0
0,0,35,72,3,1,seasonal,40.0,12.0,10.0,none,1.0,12.0,0,no attorney representation,lake delton,no attorney representation,wisconsin,10:00:00,12:00:00,18.0,22.5
1,0,45,11,12,1,seasonal,40.0,10.61,0.0,none,0.0,0.0,0,no attorney representation,brownsville,no attorney representation,texas,08:00:00,18:00:00,15.92,15.92
0,1,47,23,2,1,seasonal,40.0,13.11,0.0,none,0.0,0.0,0,austin,austin,texas,texas,07:00:00,16:00:00,19.67,19.67
0,0,37,56,40,1,seasonal,40.0,16.0,0.0,none,0.0,0.0,0,no attorney representation,st paul,no attorney representation,minnesota,06:00:00,17:00:00,24.0,28.5
1,1,37,56,5,1,seasonal,40.0,13.77,0.0,none,0.0,1.0,0,greenacres,penn hills,florida,pennsylvania,07:00:00,16:00:00,20.66,20.66
1,1,37,56,15,1,peakload,40.0,12.05,0.0,none,0.0,1.0,0,greenacres,huntsville,florida,alabama,07:00:00,17:00:00,18.08,18.08
1,1,47,23,40,1,seasonal,40.0,27.5,0.0,none,0.0,6.0,0,boston,haverhill,massachusetts,massachusetts,07:00:00,16:00:00,41.25,41.25
1,1,47,23,2,1,peakload,40.0,20.07,0.0,none,0.0,0.0,0,albany,ghent,new york,new york,09:00:00,17:00:00,30.11,30.11
1,1,35,72,12,1,peakload,35.0,11.87,0.0,none,0.0,1.0,0,jensen beach,whitefield,florida,new hampshire,07:00:00,15:00:00,17.81,18.0
0,1,47,23,30,1,peakload,40.0,17.13,0.0,none,0.0,0.0,0,buda,atlanta,texas,georgia,08:00:00,16:00:00,0.0,0.0
1,1,37,56,20,1,seasonal,40.0,15.08,0.0,none,0.0,0.0,0,cherry hill,brighton,new jersey,michigan,07:30:00,21:00:00,22.62,22.62
1,1,37,56,5,1,seasonal,40.0,14.11,0.0,none,0.0,3.0,0,pleasant grove,belgrade,utah,montana,07:00:00,15:30:00,21.17,21.17
1,1,37,56,15,1,seasonal,40.0,13.68,0.0,none,0.0,1.0,0,pleasant grove,salt lake city,utah,utah,07:00:00,17:00:00,20.52,20.52
1,1,37,56,10,1,seasonal,40.0,13.52,0.0,none,0.0,3.0,0,pleasant grove,orem,utah,utah,07:00:00,15:30:00,20.28,20.28
1,1,37,56,6,1,seasonal,40.0,13.68,0.0,none,0.0,1.0,0,pleasant grove,west jordan,utah,utah,07:00:00,17:30:00,20.52,20.52
1,1,37,56,22,1,seasonal,40.0,13.68,0.0,none,0.0,1.0,0,pleasant grove,sandy,utah,utah,06:30:00,15:30:00,0.0,0.0
1,1,37,56,14,1,peakload,40.0,13.02,0.0,none,0.0,3.0,0,austin,san antonio,texas,texas,07:00:00,16:00:00,19.53,19.53
0,1,47,23,120,1,peakload,40.0,15.07,0.0,none,0.0,9.0,0,austin,liberty hill,texas,texas,08:00:00,17:00:00,20.61,20.61
1,1,37,56,24,1,peakload,40.0,15.17,0.0,none,0.0,3.0,0,austin,littleton,texas,colorado,07:00:00,15:30:00,22.76,25.5
1,1,37,56,18,1,peakload,40.0,13.91,0.0,none,0.0,0.0,0,austin,austin,texas,texas,06:30:00,17:00:00,20.87,20.87
0,1,47,23,40,1,peakload,40.0,13.11,0.0,none,0.0,0.0,0,austin,round rock,texas,texas,08:00:00,17:00:00,19.67,19.67
1,1,37,56,4,1,peakload,40.0,14.0,0.0,none,0.0,6.0,0,austin,austin,texas,texas,06:30:00,17:15:00,21.0,25.5
1,1,37,56,6,1,peakload,40.0,12.43,0.0,none,0.0,0.0,0,austin,burleson,texas,texas,07:00:00,16:00:00,18.65,18.99
1,1,49,51,6,1,peakload,35.0,35.46,0.0,high school/ged ,6.0,0.0,0,vail,bensalem,colorado,pennsylvania,08:00:00,17:00:00,53.19,53.19
0,1,47,23,20,1,peakload,40.0,19.13,0.0,none,0.0,0.0,0,austin,san antonio,texas,texas,08:00:00,17:00:00,28.7,28.7
1,1,51,23,10,1,seasonal,40.0,14.86,0.0,none,0.0,0.0,0,vail,loveland,colorado,colorado,07:00:00,15:30:00,22.29,22.29
1,1,47,23,13,1,peakload,40.0,13.45,0.0,none,0.0,0.0,0,bay city,gatesville,texas,texas,07:00:00,17:30:00,20.18,27.0
1,1,47,23,13,1,peakload,40.0,17.17,0.0,none,0.0,0.0,0,bay city,gatesville,texas,texas,07:00:00,17:30:00,25.76,30.0
1,1,37,56,10,1,seasonal,40.0,14.07,0.0,none,0.0,3.0,0,pleasant grove,midway,utah,utah,07:00:00,17:00:00,21.11,21.11
1,1,37,56,20,1,seasonal,40.0,13.52,0.0,none,0.0,3.0,0,pleasant grove,pleasant grove,utah,utah,07:00:00,17:00:00,20.28,20.28
1,1,37,56,70,1,peakload,40.0,13.91,0.0,none,0.0,0.0,0,wylie,georgetown,texas,texas,08:00:00,17:00:00,20.87,20.87
0,1,47,23,10,1,peakload,40.0,12.0,0.0,none,0.0,0.0,0,austin,killeen,texas,texas,09:00:00,17:00:00,0.0,0.0
0,1,47,23,10,1,peakload,40.0,15.07,0.0,none,0.0,0.0,0,austin,austin,texas,texas,07:00:00,16:00:00,22.61,22.61
1,0,53,42,75,1,seasonal,35.0,10.0,0.0,high school/ged ,0.0,0.0,0,no attorney representation,quincy,no attorney representation,florida,06:00:00,14:30:00,0.0,0.0
1,1,37,56,18,1,seasonal,35.0,14.73,0.0,none,0.0,3.0,0,richmond,woodbine,virginia,maryland,07:00:00,15:30:00,22.1,22.1
1,1,37,56,4,1,seasonal,35.0,14.18,0.0,none,0.0,3.0,0,richmond,charlottesville,virginia,virginia,07:00:00,16:00:00,21.27,21.27
1,1,37,56,75,1,seasonal,35.0,13.94,0.0,none,0.0,3.0,0,richmond,carrollton,virginia,texas,07:00:00,17:00:00,20.91,20.91
1,1,47,23,11,1,peakload,40.0,12.68,0.0,none,0.0,0.0,0,dallas,topeka,texas,kansas,07:00:00,16:00:00,19.02,19.02
1,1,37,56,12,1,seasonal,35.0,15.24,0.0,none,0.0,3.0,0,richmond,granville,virginia,new york,06:30:00,17:00:00,22.86,22.86
1,1,41,44,6,1,seasonal,40.0,14.42,0.0,high school/ged ,0.0,6.0,0,new york,ketchikan,new york,alaska,06:00:00,23:00:00,21.63,21.63
1,1,37,56,35,1,seasonal,35.0,13.91,0.0,none,0.0,3.0,0,richmond,austin,virginia,texas,07:00:00,17:00:00,20.87,20.87
1,1,37,56,8,1,seasonal,40.0,14.52,0.0,none,0.0,0.0,0,dallas,foristell,texas,missouri,07:00:00,16:00:00,21.78,21.78
1,1,37,56,20,1,peakload,40.0,12.27,0.0,none,0.0,0.0,0,charlotte,boone,north carolina,north carolina,07:00:00,17:00:00,18.41,18.41
1,1,39,71,35,1,seasonal,40.0,9.17,0.0,none,0.0,0.0,0,miami,green cove springs,florida,florida,15:00:00,23:00:00,0.0,0.0
1,1,37,56,4,1,peakload,40.0,13.94,0.0,none,0.0,2.0,0,hudson,dallas,new york,texas,08:00:00,17:00:00,0.0,0.0
1,1,37,72,6,1,seasonal,40.0,15.24,0.0,none,0.0,0.0,0,south yarmouth,nantucket,massachusetts,massachusetts,08:00:00,16:00:00,0.0,0.0
1,1,35,72,6,1,peakload,40.0,16.84,0.0,none,0.0,0.0,0,south yarmouth,nantucket,massachusetts,massachusetts,07:00:00,15:30:00,0.0,0.0
1,1,45,42,10,1,peakload,40.0,11.73,0.0,none,0.0,0.0,0,phoenix,tonopah,arizona,arizona,06:00:00,14:30:00,17.6,17.6
1,1,35,72,3,1,seasonal,40.0,14.49,0.0,none,0.0,0.0,0,south yarmouth,nantucket,massachusetts,massachusetts,15:00:00,23:00:00,0.0,0.0
1,0,37,56,20,1,seasonal,40.0,18.36,0.0,none,0.0,0.0,0,no attorney representation,brookfield,no attorney representation,connecticut,08:00:00,16:00:00,0.0,0.0
1,1,47,23,13,1,peakload,40.0,23.9,0.0,none,0.0,0.0,0,south yarmouth,nantucket,massachusetts,massachusetts,08:00:00,16:00:00,0.0,0.0
0,1,35,72,10,1,peakload,40.0,13.34,0.0,none,0.0,0.0,1,melbourne,hampton bay,florida,new york,09:00:00,17:00:00,0.0,0.0
1,1,37,56,3,1,peakload,35.0,17.92,0.0,high school/ged ,0.0,0.0,0,chatham,south yarmouth,massachusetts,massachusetts,08:00:00,16:00:00,26.88,26.88
1,1,35,72,6,1,peakload,35.0,13.08,0.0,none,0.0,0.0,0,chatham,chatham,massachusetts,massachusetts,15:00:00,23:00:00,19.62,19.62
1,1,39,71,8,1,peakload,40.0,13.05,0.0,none,0.0,1.0,0,new york,elmont,new york,new york,05:00:00,11:00:00,19.58,19.58
1,1,39,71,13,1,peakload,40.0,13.05,0.0,none,0.0,1.0,0,new york,elmont,new york,new york,05:00:00,11:00:00,19.58,19.58
1,1,37,56,16,1,seasonal,40.0,13.77,0.0,none,0.0,1.0,0,greenacres,pittsburgh,florida,pennsylvania,07:00:00,16:00:00,20.66,20.66
1,1,43,72,2,1,seasonal,40.0,10.5,0.0,none,0.0,0.0,0,westbury,wall,new york,south dakota,07:00:00,23:00:00,15.75,15.75
1,1,37,56,22,1,seasonal,40.0,15.08,0.0,none,0.0,1.0,0,greenacres,roseville,florida,michigan,08:00:00,17:00:00,22.62,22.62
1,1,37,56,12,1,seasonal,40.0,13.77,0.0,none,0.0,1.0,0,greenacres,gibsonia,florida,pennsylvania,07:00:00,17:00:00,20.66,20.66
1,1,37,56,5,1,seasonal,40.0,13.7,0.0,none,0.0,1.0,0,greenacres,north ridgeville,florida,ohio,08:00:00,17:00:00,20.55,20.55
1,1,47,23,5,1,seasonal,40.0,18.61,0.0,none,0.0,1.0,0,greenacres,powhatan,florida,virginia,07:00:00,16:00:00,27.92,27.92
1,1,37,56,8,1,seasonal,40.0,13.77,0.0,none,0.0,1.0,0,greenacres,elrama,florida,pennsylvania,07:00:00,16:00:00,20.66,20.66
1,1,37,56,30,1,seasonal,40.0,14.07,0.0,none,0.0,1.0,0,pleasant grove,salt lake city,utah,utah,07:00:00,17:00:00,21.11,21.11
