AGENT_POC_EMP_REP_BY_AGENT,SOC_CODE,NAICS_CODE,NBR_WORKERS_REQUESTED,FULL_TIME_POSITION,NATURE_OF_TEMPORARY_NEED,BASIC_NUMBER_OF_HOURS,BASIC_RATE_OF_PAY,SUPERVISE_HOW_MANY,EDUCATION_LEVEL,NUM_OF_MONTHS_TRAINING,EMP_EXP_NUM_MONTHS,SWA_NAME,CITY_MATCH,STATE_MATCH,WORK_DAY_LENGTH,DAYTIME_WORK,HAS_OVERTIME,CASE_STATUS
1,35,71,6.0,1,seasonal,35.0,12.53,0.0,none,0.0,3.0,0,different,same,7.0,0.0,1,1
1,35,71,17.0,1,seasonal,40.0,9.64,0.0,none,0.0,6.0,0,different,different,8.0,1.0,1,1
1,43,72,5.0,1,seasonal,35.0,11.99,0.0,none,0.0,6.0,0,different,different,7.0,1.0,1,1
1,35,71,6.0,1,seasonal,40.0,15.27,0.0,none,0.0,3.0,0,different,different,8.0,0.0,1,1
1,35,72,8.0,1,seasonal,35.0,15.75,0.0,none,0.0,3.0,0,different,different,7.0,1.0,1,1
1,35,72,18.0,1,seasonal,35.0,14.91,0.0,none,0.0,6.0,0,different,different,7.0,1.0,0,1
1,35,71,19.0,1,seasonal,35.0,15.01,0.0,none,0.0,3.0,0,different,same,7.0,0.0,1,1
1,37,72,6.0,1,seasonal,35.0,12.3,0.0,none,0.0,3.0,0,different,different,7.0,1.0,1,1
1,43,72,4.0,1,seasonal,35.0,12.63,0.0,none,0.0,6.0,0,different,different,7.0,1.0,1,1
1,35,72,21.0,1,peakload,35.0,10.77,0.0,none,0.0,12.0,0,different,different,7.0,1.0,1,1
1,35,71,22.0,1,seasonal,35.0,15.17,0.0,none,0.0,6.0,0,different,same,7.0,0.0,1,1
1,35,72,10.0,1,seasonal,35.0,21.3,0.0,none,0.0,3.0,0,different,different,7.0,1.0,1,1
1,39,72,1.0,1,seasonal,40.0,13.36,3.0,none,0.0,6.0,0,different,same,8.0,1.0,1,1
1,37,81,6.0,1,peakload,40.0,15.24,0.0,none,0.0,0.0,0,different,same,8.0,1.0,0,0
1,37,56,4.0,1,peakload,40.0,13.7,0.0,none,0.0,3.0,0,different,different,9.25,1.0,1,1
1,37,56,10.0,1,peakload,40.0,13.94,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1,1
0,37,56,15.0,1,peakload,40.0,14.08,0.0,high school/ged ,0.0,0.0,1,no_rep,no_rep,8.0,1.0,1,0
1,51,33,1.0,1,one-time occurrence,40.0,20.0,0.0,high school/ged ,0.0,60.0,0,different,same,8.5,1.0,0,0
1,37,56,15.0,1,peakload,40.0,17.05,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1,1
1,51,32,40.0,1,peakload,40.0,14.25,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1,1
1,47,23,100.0,1,peakload,40.0,18.03,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1,1
1,35,71,3.0,1,seasonal,40.0,19.57,30.0,none,0.0,3.0,0,different,different,8.0,1.0,1,1
1,35,71,8.0,1,peakload,35.0,15.27,0.0,none,0.0,3.0,0,different,same,13.0,0.0,1,1
1,35,71,3.0,1,peakload,35.0,14.34,0.0,none,0.0,6.0,0,different,same,13.0,0.0,1,1
1,37,71,4.0,1,seasonal,35.0,17.25,0.0,none,0.0,3.0,0,different,same,7.0,1.0,1,1
1,35,71,3.0,1,seasonal,35.0,10.26,0.0,none,0.0,6.0,0,different,different,12.0,1.0,1,1
1,37,56,12.0,1,peakload,40.0,13.76,0.0,none,0.0,0.0,0,different,different,10.0,1.0,1,0
1,37,71,3.0,1,seasonal,35.0,10.33,0.0,none,0.0,3.0,0,different,different,12.0,1.0,1,1
1,35,71,9.0,1,seasonal,35.0,9.64,0.0,none,0.0,3.0,0,different,different,12.0,1.0,1,1
1,37,72,10.0,1,seasonal,40.0,10.75,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1,1
1,35,72,5.0,1,seasonal,40.0,11.35,0.0,none,0.0,0.0,0,different,same,9.0,0.0,1,1
1,47,23,6.0,1,seasonal,40.0,17.96,0.0,none,0.0,3.0,0,different,different,8.0,1.0,0,0
0,41,45,2.0,1,seasonal,40.0,11.51,0.0,none,0.0,0.0,0,no_rep,no_rep,14.0,0.0,0,0
1,37,54,15.0,1,peakload,35.0,17.5,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1,1
1,51,31,1.0,1,seasonal,40.0,13.33,12.0,none,0.0,120.0,0,different,different,8.0,1.0,1,0
1,37,56,41.0,1,peakload,35.0,10.47,0.0,none,0.0,0.0,0,different,same,8.0,1.0,0,0
1,37,11,50.0,1,seasonal,40.0,10.81,0.0,none,0.0,3.0,0,same,same,9.0,1.0,0,0
1,35,72,2.0,1,peakload,40.0,10.63,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1,1
1,37,72,6.0,1,peakload,40.0,10.87,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1,1
1,49,56,2.0,1,peakload,40.0,16.41,0.0,none,0.0,0.0,0,same,same,9.0,1.0,1,0
1,37,72,8.0,1,seasonal,35.0,14.58,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1,1
1,35,72,12.0,1,seasonal,35.0,11.75,0.0,none,0.0,3.0,0,different,different,13.0,0.0,1,1
1,35,72,7.0,1,peakload,35.0,9.17,0.0,none,0.0,0.0,0,different,different,9.0,0.0,1,1
1,51,72,1.0,1,seasonal,40.0,14.68,0.0,none,0.0,6.0,0,different,different,5.0,1.0,1,1
0,51,32,2.0,1,intermittent,40.0,13.05,0.0,high school/ged ,0.0,0.0,1,no_rep,no_rep,11.0,0.0,1,0
0,47,11,4.0,1,intermittent,40.0,18.0,0.0,none,0.0,0.0,0,no_rep,no_rep,10.0,1.0,1,0
1,39,71,10.0,1,seasonal,40.0,14.29,0.0,none,0.0,1.0,0,different,different,8.0,1.0,1,1
1,53,72,1.0,1,peakload,35.0,12.74,0.0,none,0.0,0.0,0,different,different,8.0,1.0,0,1
1,37,72,6.0,1,peakload,35.0,13.03,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1,1
1,35,72,1.0,1,peakload,35.0,20.52,0.0,none,0.0,3.0,0,different,different,15.0,0.0,1,1
1,35,72,13.0,1,peakload,35.0,15.2,0.0,none,0.0,0.0,0,different,different,8.0,1.0,0,1
1,37,56,2.0,1,seasonal,40.0,14.73,0.0,none,0.0,3.0,0,different,same,8.5,1.0,1,1
1,47,23,10.0,1,peakload,40.0,20.41,0.0,none,0.0,0.0,0,same,same,9.0,1.0,1,0
1,47,23,6.0,1,seasonal,40.0,16.24,0.0,none,0.0,2.0,0,different,same,10.5,1.0,1,1
1,35,72,4.0,1,seasonal,40.0,15.17,0.0,none,0.0,6.0,0,different,same,8.0,1.0,1,1
1,37,56,43.0,1,peakload,40.0,13.94,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1,1
1,37,22,11.0,1,seasonal,35.0,16.81,0.0,none,0.0,3.0,0,different,different,9.0,1.0,1,1
1,37,56,150.0,1,seasonal,35.0,15.39,0.0,none,0.0,3.0,0,different,different,11.0,1.0,1,1
1,35,56,3.0,1,peakload,40.0,11.1,0.0,none,0.0,0.0,0,same,same,8.5,1.0,0,1
1,37,56,5.0,1,peakload,40.0,13.91,0.0,none,0.0,1.0,0,same,same,9.0,1.0,1,1
1,47,23,20.0,1,peakload,40.0,15.62,0.0,none,0.0,3.0,0,different,same,9.0,1.0,1,1
1,37,56,49.0,1,seasonal,14.02,14.02,0.0,none,0.0,2.0,0,different,different,9.0,1.0,0,0
1,37,56,15.0,1,peakload,40.0,11.83,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1,1
1,37,72,2.0,1,peakload,35.0,11.15,0.0,none,0.0,6.0,0,different,different,7.0,1.0,1,1
1,37,72,4.0,1,seasonal,40.0,15.24,0.0,none,0.0,3.0,0,different,same,8.0,1.0,1,1
1,37,72,10.0,1,peakload,35.0,14.06,0.0,none,0.0,3.0,0,different,different,7.0,1.0,1,1
1,51,32,9.0,1,seasonal,40.0,12.3,0.0,none,0.0,0.0,0,different,different,10.5,1.0,1,1
1,47,23,15.0,1,peakload,40.0,13.37,0.0,none,0.0,1.0,0,different,same,12.0,1.0,1,1
1,51,32,15.0,1,peakload,40.0,17.71,0.0,none,0.0,0.0,0,different,different,10.5,0.0,1,1
1,47,23,24.0,1,peakload,40.0,17.47,0.0,none,0.0,0.0,0,different,different,10.0,1.0,1,1
1,47,23,6.0,1,peakload,40.0,15.86,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1,1
1,47,32,10.0,1,peakload,40.0,14.09,0.0,none,0.0,3.0,0,different,different,8.5,1.0,1,1
1,47,23,5.0,1,seasonal,40.0,17.72,0.0,none,0.0,3.0,0,different,same,12.0,1.0,1,1
1,37,56,6.0,1,peakload,40.0,12.24,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1,1
1,47,23,5.0,1,seasonal,40.0,17.39,0.0,none,0.0,3.0,0,different,same,12.0,1.0,1,1
1,47,23,10.0,1,seasonal,40.0,17.27,0.0,none,0.0,2.0,0,different,same,10.5,1.0,1,1
0,35,56,25.0,1,seasonal,40.0,12.0,0.0,high school/ged ,0.0,0.0,0,no_rep,no_rep,8.0,0.0,1,0
1,35,72,8.0,1,peakload,40.0,11.38,0.0,none,0.0,6.0,0,different,different,8.0,1.0,1,1
1,37,56,6.0,1,seasonal,40.0,24.83,0.0,none,0.0,0.0,0,different,same,8.0,1.0,0,1
1,39,71,3.0,1,seasonal,35.0,9.97,0.0,none,0.0,2.0,0,different,different,14.0,0.0,1,1
1,35,71,6.0,1,peakload,35.0,14.34,0.0,none,0.0,6.0,0,different,same,14.0,0.0,1,1
1,35,71,6.0,1,seasonal,35.0,9.64,0.0,none,0.0,3.0,0,different,different,13.0,0.0,1,1
1,39,81,1.0,1,one-time occurrence,40.0,11.26,0.0,none,0.0,24.0,0,same,same,9.5,1.0,0,0
1,35,71,3.0,1,seasonal,35.0,15.0,0.0,none,0.0,3.0,0,different,same,7.0,1.0,1,1
1,35,71,13.0,1,peakload,35.0,15.27,0.0,none,0.0,3.0,0,different,same,14.0,0.0,1,1
1,35,71,15.0,1,seasonal,35.0,14.19,0.0,none,0.0,3.0,0,different,different,7.0,1.0,1,1
1,35,71,6.0,1,seasonal,35.0,14.1,0.0,none,0.0,6.0,0,different,different,7.0,1.0,1,1
1,37,71,2.0,1,seasonal,35.0,13.42,0.0,none,0.0,3.0,0,different,different,7.0,1.0,1,1
1,35,71,3.0,1,seasonal,35.0,16.0,0.0,none,0.0,3.0,0,different,same,7.0,1.0,1,1
1,35,71,5.0,1,seasonal,35.0,17.0,0.0,none,0.0,3.0,0,different,same,7.0,1.0,1,1
0,47,23,10.0,1,seasonal,40.0,14.85,0.0,none,0.0,6.0,0,no_rep,no_rep,8.0,1.0,1,0
1,47,23,6.0,1,peakload,40.0,28.6,0.0,none,0.0,3.0,0,different,different,8.0,1.0,0,0
0,37,62,1.0,1,intermittent,50.0,10.0,0.0,none,0.0,0.0,0,no_rep,no_rep,10.0,1.0,0,0
1,39,71,8.0,1,seasonal,40.0,342.0,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0,1
1,37,72,5.0,1,seasonal,35.0,13.0,0.0,none,0.0,0.0,0,different,same,5.5,1.0,1,1
1,35,71,8.0,1,seasonal,40.0,12.32,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0,1
1,37,56,2.0,1,seasonal,40.0,13.52,0.0,none,0.0,0.0,0,different,different,9.0,1.0,0,0
1,39,71,6.0,1,seasonal,40.0,11.86,0.0,none,0.0,1.0,0,different,different,12.0,1.0,1,1
1,35,71,5.0,1,seasonal,35.0,8.68,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1,1
0,37,56,2.0,1,intermittent,40.0,14.84,0.0,none,0.0,0.0,0,no_rep,no_rep,8.0,1.0,0,0
1,37,53,12.0,1,peakload,40.0,11.25,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1,1
1,35,72,10.0,1,seasonal,48.0,12.41,0.0,none,0.0,2.0,0,different,different,10.0,0.0,0,0
1,35,72,10.0,1,seasonal,48.0,12.41,0.0,none,0.0,2.0,0,different,different,9.0,0.0,0,0
1,39,71,12.0,1,seasonal,40.0,11.57,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0,1
1,35,72,11.0,1,seasonal,35.0,12.35,0.0,none,0.0,6.0,0,different,different,17.5,0.0,1,1
1,35,72,16.0,1,seasonal,35.0,12.39,0.0,none,0.0,3.0,0,different,different,17.5,0.0,1,1
1,53,53,12.0,1,peakload,35.0,16.27,0.0,none,0.0,3.0,0,different,different,14.0,0.0,1,1
0,35,72,2.0,1,intermittent,40.0,13.07,0.0,none,0.0,6.0,0,no_rep,no_rep,12.0,1.0,1,0
1,47,23,35.0,1,peakload,40.0,15.62,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1,0
1,43,72,6.0,1,seasonal,35.0,14.77,0.0,none,0.0,3.0,0,different,different,16.0,0.0,1,1
1,37,72,13.0,1,seasonal,35.0,14.58,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1,1
1,37,72,1.0,1,seasonal,40.0,10.75,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1,1
0,37,56,5.0,1,seasonal,40.0,14.0,0.0,none,0.0,6.0,0,no_rep,no_rep,10.0,1.0,1,0
0,47,23,6.0,1,seasonal,40.0,15.0,0.0,none,0.0,0.0,0,no_rep,no_rep,10.0,1.0,1,0
1,37,72,5.0,1,peakload,36.0,12.0,0.0,none,0.0,3.0,0,different,different,7.5,1.0,1,1
1,35,72,6.0,1,peakload,35.0,15.17,0.0,none,0.0,3.0,0,different,same,7.0,1.0,1,1
0,39,71,6.0,1,seasonal,35.0,13.91,0.0,none,0.0,12.0,0,no_rep,no_rep,9.0,1.0,0,1
1,47,23,17.0,1,peakload,40.0,13.99,0.0,none,0.0,6.0,0,different,same,8.5,1.0,1,1
1,37,56,15.0,1,peakload,40.0,15.39,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1,1
1,35,71,21.0,1,peakload,35.0,11.05,0.0,none,0.0,6.0,0,different,different,7.0,1.0,1,1
1,39,71,14.0,1,seasonal,35.0,11.08,0.0,none,0.0,3.0,0,different,different,7.0,1.0,1,1
1,35,71,17.0,1,peakload,35.0,12.36,0.0,none,0.0,6.0,0,different,different,7.0,1.0,1,1
0,35,72,48.0,1,seasonal,40.0,10.04,0.0,none,0.0,0.0,0,no_rep,no_rep,8.0,1.0,1,0
0,53,48,2.0,1,seasonal,40.0,13.96,0.0,none,0.0,0.0,0,no_rep,no_rep,8.0,1.0,0,0
0,45,56,45.0,1,seasonal,35.0,15.06,0.0,none,0.0,3.0,0,no_rep,no_rep,7.0,1.0,1,0
1,37,23,1.0,1,seasonal,40.0,33.05,15.0,none,0.0,12.0,0,different,different,8.5,1.0,1,1
1,47,23,40.0,1,peakload,40.0,18.47,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1,0
1,37,23,21.0,1,seasonal,40.0,15.3,0.0,none,0.0,6.0,0,different,different,8.5,1.0,1,1
0,33,71,200.0,1,seasonal,40.0,10.52,0.0,high school/ged ,0.0,0.0,0,no_rep,no_rep,8.0,0.0,0,1
1,47,23,8.0,1,seasonal,40.0,17.44,0.0,none,0.0,3.0,0,different,different,8.5,1.0,1,0
1,35,71,6.0,1,peakload,40.0,14.31,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1,1
1,35,72,2.0,1,peakload,35.0,12.35,0.0,none,0.0,6.0,0,different,different,10.0,0.0,1,1
1,35,71,12.0,1,seasonal,40.0,14.19,0.0,none,0.0,0.0,0,different,different,8.0,0.0,1,1
1,35,71,10.0,1,seasonal,40.0,14.19,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1,1
1,37,81,2.0,1,peakload,35.0,14.73,0.0,none,0.0,3.0,0,different,same,8.5,1.0,1,1
1,35,71,3.0,1,seasonal,40.0,19.19,20.0,none,0.0,12.0,0,different,same,8.0,1.0,1,1
1,35,72,9.0,1,peakload,35.0,15.17,0.0,none,0.0,6.0,0,different,same,7.0,1.0,1,1
0,37,56,10.0,0,seasonal,40.0,13.31,0.0,none,0.0,0.0,0,no_rep,no_rep,10.0,1.0,1,0
0,41,45,3.0,1,seasonal,40.0,14.3,0.0,high school/ged ,0.0,6.0,0,no_rep,no_rep,8.5,1.0,1,0
1,35,71,10.0,1,peakload,40.0,11.15,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1,1
1,37,56,3.0,1,peakload,40.0,14.03,0.0,none,0.0,3.0,0,different,different,9.0,1.0,1,1
1,47,23,8.0,1,seasonal,40.0,13.33,0.0,none,0.0,2.0,0,different,different,8.5,1.0,1,1
1,37,56,25.0,1,seasonal,35.0,17.5,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1,1
1,45,11,22.0,1,seasonal,40.0,9.83,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1,1
1,35,72,7.0,1,peakload,35.0,13.61,0.0,none,0.0,0.0,0,same,same,8.0,1.0,1,1
1,35,72,2.0,1,seasonal,35.0,13.25,0.0,none,0.0,6.0,0,different,different,7.0,1.0,1,1
1,35,71,4.0,1,peakload,35.0,15.27,0.0,none,0.0,3.0,0,different,different,7.0,1.0,1,1
1,35,71,10.0,1,seasonal,40.0,16.13,0.0,none,0.0,3.0,0,different,same,8.0,1.0,1,1
1,35,71,15.0,1,seasonal,40.0,16.13,0.0,none,0.0,3.0,0,different,same,8.0,1.0,1,1
1,35,71,3.0,1,seasonal,35.0,19.19,12.0,none,0.0,12.0,0,different,same,7.0,1.0,1,1
1,43,71,6.0,1,seasonal,35.0,16.0,0.0,none,0.0,12.0,0,different,same,7.0,1.0,1,1
1,35,71,2.0,1,seasonal,35.0,15.0,0.0,none,0.0,3.0,0,different,same,7.0,1.0,1,1
1,35,71,16.0,1,seasonal,35.0,16.0,0.0,none,0.0,3.0,0,different,same,7.0,1.0,1,1
1,35,71,3.0,1,seasonal,35.0,18.0,0.0,none,0.0,12.0,0,different,same,7.0,1.0,1,1
1,35,71,8.0,1,seasonal,35.0,16.0,0.0,none,0.0,12.0,0,different,same,7.0,1.0,1,1
1,35,71,13.0,1,peakload,35.0,15.27,0.0,none,0.0,3.0,0,different,same,13.0,0.0,1,1
1,35,71,19.0,1,peakload,35.0,12.46,0.0,none,0.0,0.0,0,different,different,13.0,0.0,1,1
1,35,71,3.0,1,peakload,35.0,14.34,0.0,none,0.0,6.0,0,different,same,13.0,0.0,1,1
1,37,72,4.0,1,seasonal,40.0,16.71,0.0,none,0.0,3.0,0,different,same,8.0,1.0,1,1
1,35,71,12.0,1,seasonal,35.0,9.64,0.0,none,0.0,3.0,0,different,different,12.0,1.0,1,1
1,39,71,5.0,1,seasonal,40.0,10.21,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1,1
1,43,71,5.0,1,seasonal,40.0,12.43,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1,1
1,35,71,15.0,1,seasonal,40.0,13.72,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1,1
1,35,71,19.0,1,seasonal,40.0,13.37,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1,1
0,51,33,4.0,1,seasonal,40.0,14.67,0.0,none,0.0,12.0,0,no_rep,no_rep,8.5,1.0,1,0
1,37,56,10.0,1,seasonal,40.0,13.35,0.0,none,0.0,0.0,0,different,same,9.0,1.0,0,1
1,35,72,18.0,1,seasonal,35.0,15.17,0.0,none,0.0,0.0,0,different,same,7.0,1.0,1,1
0,37,56,6.0,1,seasonal,40.0,11.76,0.0,none,0.0,0.0,0,no_rep,no_rep,9.0,1.0,0,0
0,45,11,45.0,1,seasonal,35.0,11.32,0.0,none,0.0,3.0,0,no_rep,no_rep,7.0,1.0,1,0
1,47,23,10.0,1,seasonal,40.0,15.8,0.0,none,0.0,0.0,0,different,different,9.0,1.0,0,1
0,27,54,1.0,1,intermittent,40.0,23.0,0.0,none,0.0,3.0,0,no_rep,no_rep,8.0,1.0,0,0
1,35,71,6.0,1,seasonal,35.0,8.62,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1,1
1,35,71,4.0,1,peakload,35.0,12.55,0.0,none,0.0,3.0,0,different,same,12.0,1.0,1,1
1,51,32,6.0,1,peakload,40.0,12.2,0.0,none,0.0,6.0,0,different,different,8.5,1.0,1,1
0,33,71,200.0,1,seasonal,40.0,11.88,0.0,high school/ged ,0.0,0.0,0,no_rep,no_rep,8.0,0.0,0,1
0,33,71,15.0,1,seasonal,40.0,13.25,0.0,high school/ged ,0.0,0.0,0,no_rep,no_rep,8.0,0.0,0,1
1,35,72,8.0,1,seasonal,40.0,14.25,0.0,none,0.0,3.0,0,different,same,17.0,0.0,1,1
1,35,71,4.0,1,peakload,35.0,12.46,0.0,none,0.0,3.0,0,different,different,13.0,0.0,1,1
0,37,72,4.0,1,seasonal,40.0,11.51,0.0,none,0.0,0.0,0,no_rep,no_rep,11.0,1.0,1,1
1,39,71,10.0,1,seasonal,35.0,11.72,0.0,none,0.0,3.0,0,different,different,8.5,1.0,1,1
0,35,72,4.0,1,seasonal,40.0,10.79,0.0,none,0.0,0.0,0,no_rep,no_rep,16.0,0.0,1,1
1,47,23,35.0,1,peakload,40.0,16.81,0.0,none,0.0,3.0,0,different,same,10.0,1.0,1,1
1,35,71,10.0,1,seasonal,35.0,10.99,0.0,none,0.0,3.0,0,different,different,7.0,1.0,1,1
1,37,56,7.0,1,peakload,40.0,13.02,0.0,none,0.0,1.0,0,different,same,9.0,1.0,1,1
0,35,42,1.0,1,one-time occurrence,56.0,19.0,0.0,none,0.0,0.0,0,no_rep,no_rep,9.0,1.0,1,0
0,37,56,5.0,1,seasonal,40.0,12.0,0.0,none,0.0,12.0,0,no_rep,no_rep,9.0,1.0,0,0
1,51,32,12.0,1,peakload,40.0,12.44,0.0,none,0.0,1.0,0,different,same,11.0,0.0,1,1
1,47,32,20.0,1,peakload,40.0,13.87,0.0,none,0.0,0.0,0,different,different,10.5,0.0,1,1
1,37,56,15.0,1,peakload,40.0,15.17,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1,1
1,37,56,5.0,1,peakload,40.0,12.83,0.0,none,0.0,1.0,1,different,same,9.0,1.0,1,1
0,39,71,3.0,1,seasonal,40.0,11.2,0.0,none,0.0,3.0,1,no_rep,no_rep,18.0,0.0,0,1
1,37,71,3.0,1,seasonal,35.0,14.58,0.0,none,0.0,3.0,0,different,different,12.0,1.0,1,1
1,37,56,25.0,1,seasonal,40.0,12.31,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1,1
1,35,71,12.0,1,seasonal,35.0,15.17,0.0,none,0.0,6.0,0,different,different,12.0,1.0,1,1
1,37,71,5.0,1,seasonal,35.0,10.33,0.0,none,0.0,3.0,0,different,different,12.0,1.0,1,1
1,35,72,5.0,1,seasonal,35.0,12.35,0.0,none,0.0,6.0,0,different,different,7.5,1.0,1,1
1,35,71,5.0,1,peakload,35.0,15.27,0.0,none,0.0,3.0,0,different,same,13.0,0.0,1,1
0,37,56,40.0,1,seasonal,40.0,13.68,0.0,none,0.0,0.0,0,no_rep,no_rep,8.5,1.0,1,1
1,35,72,18.0,1,seasonal,35.0,12.39,0.0,none,0.0,3.0,0,different,different,7.5,1.0,1,1
1,35,71,10.0,1,seasonal,35.0,15.01,0.0,none,0.0,3.0,0,different,different,13.0,0.0,1,1
1,37,72,8.0,1,seasonal,35.0,14.03,0.0,none,0.0,0.0,0,different,different,7.5,1.0,1,1
1,35,71,10.0,1,seasonal,35.0,10.26,0.0,none,0.0,6.0,0,different,different,12.0,1.0,1,1
1,35,72,5.0,1,seasonal,35.0,10.57,0.0,none,0.0,0.0,0,different,different,7.5,1.0,1,1
1,37,56,2.0,1,seasonal,40.0,14.85,0.0,none,0.0,2.0,0,different,same,8.5,1.0,0,1
1,41,44,1.0,1,peakload,40.0,14.45,0.0,none,0.0,6.0,0,different,different,8.5,1.0,1,1
1,51,31,25.0,1,seasonal,35.0,10.37,0.0,none,0.0,1.0,0,different,same,8.0,1.0,1,1
1,37,56,175.0,1,seasonal,40.0,18.87,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1,1
0,53,21,10.0,1,seasonal,40.0,11.01,0.0,none,0.0,0.0,0,no_rep,no_rep,9.0,1.0,0,1
0,43,72,1.0,1,seasonal,40.0,11.0,0.0,none,0.0,6.0,0,no_rep,no_rep,9.0,1.0,1,0
0,37,72,1.0,1,seasonal,40.0,11.0,0.0,none,0.0,0.0,0,no_rep,no_rep,8.0,1.0,1,0
1,51,31,12.0,1,peakload,40.0,13.21,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1,1
1,43,72,2.0,1,seasonal,40.0,14.25,0.0,none,0.0,0.0,0,different,same,8.5,1.0,1,1
1,35,72,3.0,1,seasonal,40.0,16.0,0.0,none,0.0,6.0,0,different,same,13.5,0.0,1,1
1,37,72,7.0,1,peakload,40.0,11.86,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1,1
1,37,71,2.0,1,seasonal,40.0,16.62,0.0,none,1.0,3.0,0,same,same,9.0,1.0,1,0
1,35,72,6.0,1,seasonal,40.0,11.35,0.0,high school/ged ,0.0,9.0,0,different,different,7.0,1.0,1,1
1,37,56,10.0,1,seasonal,45.0,13.47,0.0,none,0.0,3.0,0,different,same,10.0,1.0,1,1
1,53,53,8.0,1,seasonal,40.0,15.03,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1,0
1,39,71,8.0,1,seasonal,40.0,384.0,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0,1
1,35,72,10.0,1,peakload,35.0,10.0,0.0,none,0.0,1.0,0,different,different,8.0,1.0,1,1
1,35,71,5.0,1,seasonal,40.0,369.6,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0,1
1,47,23,36.0,1,seasonal,40.0,13.25,0.0,none,0.0,0.0,0,different,same,8.0,1.0,0,0
0,35,72,1.0,1,one-time occurrence,40.0,17.44,20.0,high school/ged ,0.0,36.0,0,no_rep,no_rep,15.0,0.0,1,0
0,37,56,12.0,1,seasonal,40.0,11.61,0.0,none,0.0,0.0,0,no_rep,no_rep,9.0,1.0,0,0
0,47,23,18.0,1,intermittent,40.0,15.84,0.0,none,0.0,12.0,0,no_rep,no_rep,9.0,1.0,0,0
0,37,56,3.0,1,seasonal,40.0,12.0,0.0,none,0.0,0.0,0,no_rep,no_rep,9.0,1.0,1,0
1,37,72,3.0,1,seasonal,35.0,15.24,0.0,none,0.0,3.0,0,different,different,6.0,1.0,1,1
1,37,71,2.0,1,seasonal,35.0,14.58,0.0,none,0.0,3.0,0,different,different,16.0,0.0,1,0
1,51,31,40.0,1,seasonal,35.0,11.66,0.0,none,0.0,0.0,0,different,different,9.0,0.0,1,1
1,37,72,3.0,1,seasonal,35.0,14.58,0.0,none,0.0,3.0,0,different,different,5.0,1.0,1,1
1,47,23,15.0,1,peakload,40.0,13.82,0.0,none,0.0,0.0,0,different,same,8.0,1.0,0,1
1,35,71,11.0,1,peakload,40.0,13.0,0.0,none,0.0,3.0,0,different,different,16.916666666666668,0.0,1,1
1,47,56,12.0,1,peakload,40.0,16.39,0.0,none,0.0,3.0,0,different,same,8.0,1.0,1,1
1,37,56,10.0,1,peakload,40.0,13.23,0.0,none,0.0,3.0,0,different,same,8.5,1.0,1,1
1,35,71,4.0,1,seasonal,35.0,10.26,0.0,none,0.0,6.0,0,different,different,7.0,1.0,1,1
1,53,32,14.0,1,peakload,40.0,14.94,0.0,none,0.0,0.0,0,different,same,9.5,0.0,1,1
1,37,56,15.0,1,peakload,40.0,11.02,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1,1
