CASE_STATUS,AGENT_POC_EMP_REP_BY_AGENT,SOC_CODE,NAICS_CODE,NBR_WORKERS_REQUESTED,FULL_TIME_POSITION,NATURE_OF_TEMPORARY_NEED,BASIC_NUMBER_OF_HOURS,BASIC_RATE_OF_PAY,SUPERVISE_HOW_MANY,EDUCATION_LEVEL,NUM_OF_MONTHS_TRAINING,EMP_EXP_NUM_MONTHS,SWA_NAME,CITY_MATCH,STATE_MATCH,WORK_DAY_LENGTH,DAYTIME_WORK,HAS_OVERTIME
0,1,47,23,24,1,peakload,40.0,15.2,0.0,none,0.0,6.0,0,same,same,9.0,1.0,1
0,0,35,72,6,1,seasonal,40.0,51000.0,10.0,high school/ged ,0.0,24.0,0,no_rep,no_rep,10.0,0.0,0
0,1,47,23,10,1,peakload,40.0,15.04,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
0,1,37,56,20,1,seasonal,40.0,13.68,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
0,1,37,71,25,1,peakload,35.0,9.86,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
0,1,47,23,7,1,peakload,40.0,17.17,0.0,none,0.0,3.0,0,different,same,8.5,1.0,1
0,1,47,23,5,1,peakload,40.0,15.07,0.0,none,0.0,3.0,0,same,same,8.5,1.0,1
0,0,45,11,15,1,seasonal,35.0,13.61,0.0,none,0.0,0.0,0,no_rep,no_rep,7.0,1.0,1
0,0,11,62,1,1,intermittent,35.0,30.0,5.0,bachelor's,2.0,0.0,1,no_rep,no_rep,7.0,1.0,0
0,0,47,23,2,1,peakload,40.0,14.0,0.0,none,0.0,0.0,0,no_rep,no_rep,8.5,1.0,1
0,1,27,45,17,1,seasonal,40.0,16.57,0.0,none,0.0,0.0,0,different,same,8.0,1.0,0
0,0,47,23,2,1,seasonal,40.0,18.0,0.0,none,0.0,0.0,0,no_rep,no_rep,9.0,1.0,0
0,0,39,56,1,1,one-time occurrence,35.0,14.0,0.0,none,0.0,24.0,0,no_rep,no_rep,8.5,1.0,0
0,1,47,23,15,1,seasonal,40.0,14.95,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1
0,1,51,32,20,1,seasonal,40.0,11.67,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
0,1,51,32,20,1,seasonal,40.0,11.67,0.0,none,0.0,0.0,0,different,different,10.5,1.0,1
0,0,37,56,10,1,seasonal,40.0,14.07,0.0,none,0.0,0.0,0,no_rep,no_rep,9.0,1.0,1
0,1,39,71,1,1,seasonal,40.0,20.05,0.0,none,0.0,12.0,0,different,same,13.0,0.0,1
0,1,37,71,16,1,seasonal,40.0,10.0,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
0,1,45,42,25,1,peakload,40.0,11.21,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
0,0,37,72,60,1,peakload,40.0,11.02,0.0,high school/ged ,0.0,0.0,0,no_rep,no_rep,8.5,1.0,0
0,1,39,11,3,1,peakload,54.0,13.34,0.0,none,0.0,60.0,0,different,different,10.0,1.0,0
0,1,53,21,60,1,peakload,40.0,12.88,0.0,none,0.0,1.0,0,different,same,9.0,1.0,1
0,0,53,48,10,1,one-time occurrence,40.0,0.42,0.0,none,0.0,12.0,0,no_rep,no_rep,7.0,1.0,0
0,1,37,56,12,1,seasonal,35.0,14.64,0.0,none,0.0,3.0,0,different,different,9.5,1.0,1
0,0,41,44,3,1,seasonal,40.0,12.64,0.0,high school/ged ,0.0,3.0,0,no_rep,no_rep,8.0,0.0,1
0,0,47,23,15,1,peakload,40.0,17.5,0.0,none,0.0,0.0,0,no_rep,no_rep,8.0,1.0,1
0,1,41,72,24,1,seasonal,35.0,11.12,0.0,none,0.0,0.0,0,different,same,8.0,0.0,0
0,1,37,56,5,1,seasonal,40.0,21.55,0.0,none,0.0,0.0,0,different,different,8.5,1.0,0
0,0,49,51,10,1,peakload,40.0,33.17,0.0,high school/ged ,0.0,36.0,0,no_rep,no_rep,12.5,0.0,1
0,1,47,32,10,1,peakload,40.0,13.02,0.0,none,0.0,0.0,0,different,different,9.5,1.0,1
0,1,47,23,5,1,seasonal,40.0,16.05,0.0,none,0.0,6.0,0,different,different,9.0,1.0,1
0,1,35,72,30,1,peakload,35.0,10.04,0.0,none,0.0,0.0,0,different,different,24.0,0.0,1
0,1,47,23,5,1,seasonal,40.0,20.33,0.0,none,0.0,12.0,0,different,different,9.0,1.0,1
0,0,37,56,12,1,seasonal,40.0,14.24,0.0,high school/ged ,0.0,3.0,0,no_rep,no_rep,8.5,1.0,1
0,1,37,56,15,1,seasonal,40.0,11.97,0.0,none,0.0,3.0,0,different,different,9.0,1.0,1
0,0,41,44,3,1,seasonal,40.0,12.64,0.0,high school/ged ,0.0,3.0,0,no_rep,no_rep,8.0,0.0,1
0,0,51,32,23,1,peakload,40.0,14.18,0.0,none,0.0,0.0,0,no_rep,no_rep,8.5,1.0,0
0,1,27,71,1,1,one-time occurrence,40.0,25.51,0.0,high school/ged ,0.0,60.0,0,same,same,8.0,0.0,0
0,1,51,32,6,1,peakload,40.0,12.2,0.0,none,0.0,6.0,0,different,different,8.5,1.0,1
0,1,35,72,10,1,peakload,35.0,10.3,0.0,none,0.0,0.0,0,different,different,19.0,0.0,1
0,1,47,23,20,1,peakload,40.0,15.05,0.0,none,0.0,3.0,0,different,different,8.5,1.0,1
0,0,35,33,3,1,peakload,40.0,11.12,0.0,none,0.0,0.0,1,no_rep,no_rep,9.0,1.0,0
0,1,47,23,15,1,peakload,40.0,28.9,0.0,none,0.0,0.0,0,different,same,8.5,1.0,1
0,0,47,23,57,1,peakload,40.0,17.75,0.0,none,0.0,0.0,0,no_rep,no_rep,10.0,1.0,1
0,1,47,23,15,1,peakload,40.0,13.61,0.0,none,0.0,1.0,0,different,same,12.0,1.0,1
0,1,51,33,40,1,peakload,40.0,16.43,0.0,none,0.0,24.0,0,same,same,8.5,1.0,1
0,1,53,48,4,1,seasonal,70.0,16.48,0.0,high school/ged ,0.0,36.0,0,different,different,10.0,1.0,0
0,1,35,72,30,0,peakload,35.0,9.32,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
0,1,47,23,15,1,seasonal,40.0,17.44,0.0,none,0.0,6.0,0,different,different,8.5,1.0,1
0,1,47,23,20,1,peakload,40.0,7.59,0.0,high school/ged ,0.0,12.0,0,different,different,8.0,1.0,1
0,1,47,23,15,1,peakload,40.0,7.59,0.0,high school/ged ,0.0,12.0,0,different,different,8.0,1.0,1
0,1,47,23,5,1,peakload,40.0,7.98,0.0,high school/ged ,0.0,24.0,0,different,different,8.0,1.0,1
0,1,47,23,10,1,peakload,40.0,15.03,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
0,1,47,23,60,1,peakload,40.0,7.59,0.0,high school/ged ,0.0,12.0,0,different,different,8.0,1.0,1
0,1,47,23,30,1,peakload,40.0,15.1,0.0,high school/ged ,0.0,12.0,0,different,different,8.0,1.0,1
0,1,47,23,16,1,peakload,40.0,7.59,0.0,high school/ged ,0.0,12.0,0,different,different,8.0,1.0,1
0,1,49,23,2,1,peakload,40.0,7.88,0.0,high school/ged ,0.0,24.0,0,different,different,8.0,1.0,1
0,1,47,23,18,1,peakload,40.0,7.98,0.0,high school/ged ,0.0,24.0,0,different,different,8.0,1.0,1
0,1,51,23,4,1,peakload,40.0,8.35,0.0,high school/ged ,0.0,24.0,0,different,different,8.0,1.0,1
0,1,47,23,20,1,peakload,40.0,7.59,0.0,high school/ged ,0.0,24.0,0,different,different,8.0,1.0,1
0,1,47,23,30,1,peakload,40.0,14.67,0.0,none,0.0,1.0,0,different,different,10.0,1.0,1
0,1,51,31,20,1,peakload,40.0,15.06,0.0,none,0.0,0.0,0,different,different,12.0,1.0,1
0,1,51,31,15,1,peakload,40.0,15.06,0.0,none,0.0,0.0,0,different,different,12.0,0.0,1
0,1,47,23,40,1,peakload,40.0,7.59,0.0,high school/ged ,0.0,6.0,0,different,different,8.0,1.0,1
0,1,37,56,175,1,seasonal,40.0,18.87,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
0,1,47,23,4,1,seasonal,40.0,15.86,0.0,none,0.0,0.0,0,same,same,11.0,1.0,1
0,1,47,23,10,1,peakload,35.0,15.15,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
0,1,47,23,300,1,one-time occurrence,40.0,27.82,0.0,high school/ged ,0.0,24.0,0,different,same,10.5,1.0,1
0,1,51,23,75,1,one-time occurrence,40.0,27.82,0.0,high school/ged ,0.0,24.0,0,different,different,9.0,1.0,1
0,1,37,56,12,1,peakload,40.0,14.03,0.0,none,0.0,0.0,0,different,different,10.0,1.0,1
0,1,47,23,80,1,one-time occurrence,40.0,27.65,0.0,high school/ged ,0.0,24.0,0,different,different,9.0,1.0,1
0,1,47,23,100,1,one-time occurrence,40.0,30.57,1.0,high school/ged ,0.0,60.0,0,different,different,8.0,1.0,1
0,1,51,23,200,1,one-time occurrence,40.0,27.82,0.0,high school/ged ,0.0,24.0,0,different,same,10.5,1.0,1
0,1,37,56,2,1,seasonal,40.0,14.73,0.0,none,0.0,3.0,0,different,different,8.5,1.0,0
0,1,37,56,7,1,seasonal,40.0,14.03,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
0,1,37,72,80,1,peakload,35.0,10.47,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
0,1,51,23,100,1,one-time occurrence,40.0,35.22,1.0,high school/ged ,0.0,60.0,0,different,different,8.0,1.0,1
0,1,51,23,150,1,one-time occurrence,40.0,37.57,1.0,high school/ged ,0.0,60.0,0,different,different,8.0,1.0,1
0,1,47,23,25,1,peakload,40.0,18.89,0.0,none,0.0,0.0,0,different,different,9.5,1.0,1
0,1,47,23,100,1,one-time occurrence,40.0,28.22,1.0,high school/ged ,0.0,60.0,0,different,different,8.0,1.0,1
0,1,37,54,39,1,peakload,40.0,14.52,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
0,1,53,48,40,1,peakload,35.0,22.12,0.0,none,0.0,12.0,0,different,same,5.0,1.0,1
0,1,37,56,15,1,peakload,40.0,12.27,0.0,none,0.0,0.0,0,different,same,8.5,0.0,1
0,1,47,23,200,1,one-time occurrence,40.0,28.22,1.0,high school/ged ,0.0,60.0,0,different,different,8.0,1.0,1
0,1,47,23,25,1,peakload,40.0,13.62,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
0,1,51,81,8,1,peakload,40.0,18.56,0.0,none,0.0,0.0,0,different,same,9.0,1.0,0
0,1,35,72,20,1,peakload,35.0,9.12,0.0,none,0.0,0.0,0,different,same,9.0,0.0,1
0,1,47,23,5,1,peakload,40.0,12.21,0.0,none,0.0,3.0,0,same,same,8.5,1.0,1
0,1,47,23,20,1,peakload,40.0,12.43,0.0,none,0.0,3.0,0,different,different,9.0,1.0,1
0,1,37,56,10,1,peakload,40.0,13.7,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1
0,1,47,32,3,1,seasonal,40.0,16.95,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
0,1,39,71,3,1,seasonal,40.0,11.85,0.0,none,0.0,1.0,0,different,different,12.0,1.0,1
0,1,47,23,8,1,seasonal,40.0,17.44,0.0,none,0.0,3.0,0,different,different,8.5,1.0,1
0,1,45,11,12,1,seasonal,35.0,17.54,0.0,none,0.0,6.0,0,different,same,7.5,1.0,0
0,1,47,23,5,1,peakload,40.0,14.62,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
0,1,37,72,36,1,seasonal,35.0,11.15,0.0,none,0.0,3.0,0,different,different,16.0,0.0,1
0,1,47,23,6,1,seasonal,35.0,21.94,0.0,none,0.0,0.0,0,different,same,8.5,1.0,0
0,1,53,23,5,1,peakload,40.0,20.97,0.0,none,0.0,6.0,0,different,different,8.0,1.0,1
0,1,35,72,10,1,peakload,35.0,12.3,0.0,none,0.0,0.0,0,different,different,19.0,0.0,1
0,1,35,72,12,1,seasonal,35.0,12.35,0.0,none,0.0,6.0,0,different,different,16.0,0.0,1
0,1,47,23,40,1,peakload,40.0,17.82,0.0,none,0.0,1.0,0,different,different,12.0,1.0,1
0,0,37,56,10,1,seasonal,40.0,16.24,0.0,none,0.0,0.0,0,no_rep,no_rep,9.0,1.0,1
0,0,47,23,4,1,peakload,40.0,16.94,0.0,none,0.0,0.0,0,no_rep,no_rep,10.0,1.0,1
0,1,53,23,20,1,peakload,40.0,14.21,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
0,1,47,23,3,1,peakload,40.0,11.71,0.0,none,0.0,0.0,0,different,same,8.5,1.0,1
0,1,47,32,5,1,peakload,35.0,22.17,0.0,none,0.0,0.0,0,different,different,10.0,1.0,1
0,1,47,23,15,1,peakload,40.0,11.49,0.0,none,0.0,0.0,0,different,same,8.5,1.0,1
0,1,47,23,7,1,peakload,35.0,16.42,0.0,none,0.0,0.0,0,different,same,8.5,1.0,1
0,1,47,23,6,1,seasonal,40.0,13.06,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
0,1,47,23,46,1,peakload,40.0,14.94,0.0,none,0.0,0.0,0,same,same,8.0,1.0,1
0,1,35,72,10,1,seasonal,40.0,10.41,0.0,none,0.0,0.0,0,different,same,8.0,0.0,1
0,1,39,71,5,1,seasonal,40.0,10.87,0.0,none,0.0,1.0,0,different,different,12.0,1.0,1
0,1,35,72,5,1,peakload,40.0,10.54,0.0,none,0.0,0.0,0,different,same,8.0,1.0,0
0,1,47,23,10,1,peakload,40.0,14.04,0.0,none,0.0,0.0,0,different,different,11.0,1.0,1
0,1,47,21,20,1,seasonal,40.0,17.33,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
0,1,47,23,6,1,peakload,40.0,14.79,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
0,1,47,23,6,1,seasonal,40.0,18.52,0.0,none,0.0,3.0,0,different,different,10.5,1.0,1
0,0,47,23,23,1,seasonal,40.0,19.83,0.0,none,0.0,12.0,0,no_rep,no_rep,8.5,1.0,1
0,1,51,33,100,1,peakload,40.0,22.62,0.0,none,0.0,24.0,0,same,same,8.5,1.0,1
0,1,53,21,30,1,peakload,40.0,12.63,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
0,1,47,23,22,1,peakload,40.0,17.61,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
0,1,47,23,30,1,seasonal,40.0,21.38,0.0,none,1.0,0.0,0,different,different,9.0,1.0,1
0,1,49,56,2,0,peakload,40.0,16.41,0.0,none,0.0,0.0,0,same,same,9.0,1.0,1
0,1,47,23,10,1,peakload,40.0,16.31,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
0,1,35,72,10,1,seasonal,40.0,10.41,0.0,none,0.0,0.0,0,different,same,8.0,0.0,1
0,1,39,71,10,1,peakload,40.0,13.05,0.0,none,0.0,1.0,0,different,same,6.0,1.0,1
0,1,47,23,6,1,seasonal,40.0,15.07,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
0,1,35,72,10,1,peakload,40.0,10.16,0.0,none,0.0,2.0,0,different,different,11.0,1.0,1
0,1,47,23,6,1,peakload,35.0,13.97,0.0,none,0.0,3.0,0,different,same,8.0,1.0,1
0,1,53,48,4,1,seasonal,35.0,23.91,0.0,high school/ged ,0.0,0.0,0,different,different,8.0,1.0,1
0,1,51,32,8,1,peakload,40.0,13.22,0.0,none,0.0,0.0,0,different,different,21.5,0.0,1
0,1,37,56,3,1,seasonal,40.0,15.59,0.0,none,0.0,1.0,0,different,same,8.0,1.0,0
0,1,47,23,7,1,peakload,40.0,12.22,0.0,none,0.0,3.0,0,different,same,9.0,1.0,1
0,1,47,23,8,1,seasonal,40.0,20.41,0.0,none,0.0,0.0,0,different,different,11.0,1.0,1
0,1,53,48,15,1,peakload,70.0,21.84,0.0,none,0.0,24.0,0,same,same,12.0,0.0,1
0,1,47,23,4,1,peakload,40.0,22.75,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1
0,1,35,72,3,1,peakload,40.0,9.71,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
0,1,47,23,10,1,seasonal,40.0,14.48,0.0,none,0.0,0.0,0,different,different,13.5,0.0,1
0,0,35,72,4,1,peakload,40.0,11.21,0.0,none,0.0,0.0,0,no_rep,no_rep,8.0,1.0,1
0,1,39,71,82,1,seasonal,40.0,343.2,0.0,none,0.0,0.0,0,different,different,9.0,0.0,0
0,1,47,23,1,1,peakload,40.0,12.77,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
0,1,47,23,14,1,peakload,40.0,13.95,0.0,none,0.0,0.0,0,different,same,8.5,1.0,1
0,1,53,32,24,1,peakload,40.0,12.63,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
0,1,47,23,9,1,peakload,40.0,16.59,0.0,none,0.0,0.0,0,same,same,9.0,1.0,0
0,1,37,56,8,1,seasonal,40.0,14.03,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
0,1,37,56,9,1,seasonal,40.0,15.73,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
0,1,51,23,45,1,peakload,40.0,17.78,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
0,1,51,23,47,1,peakload,40.0,15.38,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
0,1,51,42,10,1,peakload,40.0,13.82,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
0,1,35,72,6,1,peakload,40.0,11.19,0.0,none,0.0,0.0,0,different,same,8.0,0.0,1
0,1,37,56,20,1,seasonal,40.0,14.24,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
0,1,47,23,6,1,peakload,40.0,16.42,0.0,none,0.0,6.0,0,different,different,10.0,1.0,1
0,1,37,56,18,1,peakload,40.0,13.44,0.0,none,0.0,1.0,0,different,same,10.0,1.0,1
0,1,37,56,15,1,peakload,40.0,13.48,0.0,none,0.0,0.0,0,different,different,8.5,1.0,0
0,1,53,48,50,1,peakload,40.0,16.28,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
0,1,51,33,75,1,peakload,40.0,22.71,0.0,none,0.0,6.0,0,different,different,9.0,1.0,1
0,1,37,56,7,1,seasonal,40.0,14.03,0.0,none,0.0,3.0,0,different,different,8.5,1.0,1
0,1,47,23,20,1,seasonal,14.2,14.2,0.0,none,0.0,0.0,0,same,same,11.0,1.0,1
0,1,47,23,40,1,peakload,40.0,15.03,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
0,1,47,32,20,1,peakload,35.0,13.51,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1
0,1,47,23,7,1,peakload,40.0,15.07,0.0,none,0.0,3.0,0,different,same,9.0,1.0,1
0,1,37,56,5,1,seasonal,40.0,14.24,0.0,none,0.0,0.0,0,different,different,10.5,1.0,1
0,1,47,23,9,1,peakload,40.0,20.89,0.0,none,0.0,12.0,0,different,same,9.0,1.0,1
0,1,47,23,30,1,peakload,40.0,14.68,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
0,1,47,23,24,1,peakload,40.0,14.94,0.0,none,0.0,0.0,0,different,same,8.0,1.0,0
0,1,53,23,12,1,peakload,40.0,12.88,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
0,1,53,48,50,1,peakload,40.0,14.73,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1
0,1,37,56,9,1,peakload,40.0,13.47,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
0,1,47,23,40,1,peakload,40.0,14.44,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
0,1,47,23,25,1,peakload,40.0,14.95,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
0,1,47,23,30,1,peakload,40.0,15.03,0.0,none,0.0,7.0,0,different,same,9.0,1.0,1
0,1,47,23,10,1,peakload,40.0,18.03,0.0,none,0.0,6.0,0,different,same,9.0,1.0,1
0,1,47,23,10,1,peakload,35.0,15.0,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
0,1,47,23,10,1,seasonal,40.0,15.07,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
0,1,35,71,5,1,seasonal,40.0,11.95,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
0,1,47,23,18,1,peakload,40.0,18.23,0.0,none,0.0,3.0,0,different,same,9.0,1.0,1
0,0,37,56,15,1,seasonal,40.0,13.68,0.0,none,2.0,2.0,0,no_rep,no_rep,9.0,1.0,1
0,1,47,23,8,1,peakload,40.0,15.07,0.0,none,0.0,3.0,0,different,same,9.0,1.0,1
0,1,47,23,36,1,peakload,40.0,13.25,0.0,none,0.0,0.0,0,different,same,8.0,1.0,0
0,0,47,23,6,1,peakload,40.0,16.39,0.0,none,0.0,3.0,0,no_rep,no_rep,8.0,1.0,1
0,0,35,72,4,1,peakload,40.0,12.68,0.0,none,0.0,0.0,0,no_rep,no_rep,8.0,1.0,1
0,1,47,23,8,1,peakload,40.0,20.0,0.0,none,0.0,60.0,0,different,same,8.0,1.0,1
0,0,47,23,3,1,peakload,40.0,14.5,0.0,none,0.0,3.0,0,no_rep,no_rep,8.5,1.0,1
0,0,51,33,30,1,peakload,40.0,10.62,0.0,none,0.0,3.0,0,no_rep,no_rep,8.0,1.0,0
0,1,51,32,12,1,peakload,40.0,12.25,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
0,1,47,23,18,1,peakload,40.0,17.61,0.0,none,0.0,3.0,0,different,different,9.0,1.0,0
0,1,47,23,14,1,seasonal,40.0,14.18,0.0,none,0.0,2.0,0,different,different,9.0,1.0,1
0,1,47,23,14,1,peakload,40.0,15.07,0.0,none,0.0,7.0,0,different,same,9.0,1.0,1
0,1,47,33,6,1,seasonal,40.0,14.56,0.0,none,0.0,0.0,0,different,different,9.0,1.0,1
0,1,37,56,3,1,seasonal,40.0,13.7,0.0,none,0.0,3.0,0,different,same,10.0,1.0,1
0,1,51,23,40,1,peakload,40.0,15.32,0.0,none,0.0,0.0,0,different,same,8.5,1.0,1
0,1,47,23,40,1,peakload,40.0,15.84,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
0,1,47,23,10,1,seasonal,35.0,12.92,0.0,none,0.0,0.0,0,different,same,9.5,1.0,1
0,1,47,56,6,1,seasonal,21.97,21.97,0.0,high school/ged ,0.0,12.0,0,same,same,8.0,1.0,1
0,1,35,72,6,1,peakload,40.0,11.82,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
0,1,47,21,15,1,seasonal,40.0,23.99,0.0,none,0.0,3.0,0,different,same,10.5,1.0,1
0,0,35,72,4,1,peakload,40.0,11.21,0.0,none,0.0,0.0,0,no_rep,no_rep,8.0,1.0,1
0,0,35,72,4,1,peakload,40.0,11.27,0.0,none,0.0,0.0,0,no_rep,no_rep,8.0,1.0,1
0,1,47,23,35,1,peakload,40.0,16.65,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
0,1,53,21,10,1,peakload,40.0,12.74,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
0,0,35,72,3,1,peakload,40.0,11.2,0.0,none,0.0,0.0,0,no_rep,no_rep,8.0,1.0,1
0,1,47,23,25,1,peakload,40.0,15.07,0.0,none,0.0,0.0,0,same,same,9.0,1.0,1
0,1,47,23,25,1,peakload,40.0,21.05,0.0,none,0.0,3.0,0,different,same,9.0,1.0,1
0,1,47,23,15,1,peakload,40.0,13.85,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
0,1,47,23,9,1,peakload,40.0,15.07,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
0,1,37,72,6,1,seasonal,35.0,15.24,0.0,none,0.0,3.0,0,different,different,7.0,1.0,1
0,0,37,56,2,1,seasonal,40.0,14.78,0.0,none,0.0,0.0,0,no_rep,no_rep,8.5,1.0,1
0,1,35,72,6,1,peakload,40.0,13.1,0.0,none,0.0,3.0,0,different,different,12.0,1.0,1
0,0,47,23,10,1,peakload,40.0,16.39,0.0,none,0.0,3.0,0,no_rep,no_rep,8.0,1.0,1
0,1,49,23,5,1,seasonal,40.0,16.93,0.0,none,0.0,3.0,0,different,different,8.5,1.0,0
0,1,47,23,25,1,peakload,40.0,19.06,0.0,none,0.0,3.0,0,different,same,9.0,1.0,1
0,1,51,31,9,1,peakload,40.0,18.03,0.0,none,0.0,0.0,0,different,different,8.0,1.0,1
0,1,47,23,20,1,peakload,40.0,15.07,0.0,none,0.0,0.0,0,same,same,9.0,1.0,1
0,1,35,72,7,1,peakload,35.0,12.81,0.0,none,0.0,1.0,0,different,different,6.0,1.0,1
0,1,47,21,10,1,peakload,40.0,19.62,0.0,none,0.0,0.0,0,different,same,9.0,1.0,1
0,1,49,44,2,1,peakload,35.0,16.59,0.0,none,0.0,0.0,0,different,same,9.0,1.0,0
0,1,51,23,200,1,one-time occurrence,40.0,35.22,1.0,high school/ged ,0.0,60.0,0,different,different,8.0,1.0,1
0,1,47,23,300,1,one-time occurrence,40.0,28.22,1.0,high school/ged ,0.0,60.0,0,different,different,8.0,1.0,1
0,0,37,54,65,1,seasonal,35.0,9.43,0.0,none,0.0,6.0,0,no_rep,no_rep,7.0,1.0,1
0,0,43,52,1,1,one-time occurrence,35.0,14.0,0.0,bachelor's,1.0,12.0,0,no_rep,no_rep,9.0,1.0,0
0,0,47,23,6,1,seasonal,40.0,16.45,0.0,high school/ged ,0.0,24.0,0,no_rep,no_rep,9.0,1.0,0
0,0,11,62,1,1,one-time occurrence,35.0,50.0,0.0,bachelor's,1.0,0.0,1,no_rep,no_rep,7.0,1.0,0
0,1,47,23,4,1,seasonal,40.0,15.86,0.0,none,0.0,3.0,0,different,same,11.0,1.0,1
0,1,47,23,12,1,peakload,40.0,15.03,0.0,none,0.0,3.0,0,different,same,9.0,1.0,1
0,1,47,42,18,1,peakload,35.0,20.18,0.0,none,0.0,3.0,0,different,same,9.0,1.0,1
0,1,53,48,13,1,intermittent,70.0,38.0,0.0,none,1.0,24.0,0,different,same,10.0,1.0,1
0,1,37,23,3,1,seasonal,40.0,14.0,0.0,none,0.0,0.0,0,different,same,10.0,1.0,1
0,1,53,33,6,1,peakload,40.0,9.0,0.0,high school/ged ,1.0,0.0,0,same,same,12.0,1.0,1
0,0,37,56,15,1,seasonal,40.0,16.0,0.0,none,0.0,0.0,0,no_rep,no_rep,8.0,1.0,1
0,1,37,33,4,1,seasonal,40.0,16.81,0.0,none,0.0,0.0,0,different,same,8.0,1.0,1
0,0,47,23,40,1,peakload,40.0,14.17,0.0,none,0.0,3.0,0,no_rep,no_rep,8.0,1.0,1
0,1,37,56,10,1,seasonal,40.0,16.34,0.0,none,0.0,0.0,0,different,same,8.5,1.0,1
0,1,39,61,15,1,peakload,35.0,16.13,0.0,high school/ged ,0.0,24.0,0,different,same,6.0,0.0,1
0,1,51,32,30,1,peakload,40.0,12.25,0.0,none,0.0,0.0,0,different,different,8.5,1.0,1
0,1,47,23,4,1,seasonal,40.0,14.7,0.0,none,0.0,0.0,0,different,same,10.0,1.0,1
0,1,47,32,40,1,peakload,40.0,16.87,0.0,none,0.0,3.0,0,different,different,8.5,1.0,1
0,1,47,23,20,1,seasonal,40.0,20.07,0.0,none,0.0,2.0,0,different,different,9.0,1.0,0
0,1,47,23,60,1,peakload,40.0,17.2,0.0,none,0.0,3.0,0,different,different,8.5,1.0,0
0,1,47,23,4,1,seasonal,40.0,16.32,0.0,none,0.0,0.0,0,different,different,9.0,1.0,0
0,1,35,72,4,1,peakload,40.0,8.82,0.0,none,0.0,3.0,0,different,different,9.0,1.0,0
0,1,37,56,5,1,seasonal,40.0,15.35,0.0,none,0.0,0.0,0,different,same,10.0,1.0,1
0,1,53,23,8,1,peakload,40.0,13.2,0.0,none,0.0,3.0,0,different,different,8.0,1.0,1
0,1,37,56,6,1,peakload,35.0,13.12,0.0,none,0.0,0.0,0,same,same,8.0,1.0,1
